smiles,DFT_hf
O=C1COCOC1C#C,-35.88603079
O=C1COCOC1C#N,-61.07140402
O=C1NCCCC1C#C,9.408535577
O=C1NCCCC1C#N,-18.65083117
O=C1NCCNC1C#C,27.35126277
O=C1NCCNC1C#N,0.154721591
O=C1NCCOC1C#C,-11.90793968
O=C1OCCCC1C#C,-25.96701058
O=C1OCCCC1C#N,-52.8818
O=C1OCCNC1C#C,-7.324610295
O=C1OCCNC1C#N,-33.68593633
O=C1OCCOC1C#C,-48.26616572
O=C1OCCOC1C#N,-73.72701562
O=C1OCOCC1C#C,-52.59033368
N=C1OCCCC2CC12,-9.149930578
N=C1OCCCC2NC12,4.466118613
N=C1OCCCC2OC12,-38.11449162
N=C1OCCCN2CC12,10.92256386
N=C1OCCOC2CC12,-31.90716765
N=C1OCOCC2CC12,-39.86210558
N=C1OCOCC2NC12,-23.28546657
N=C1OCOCC2OC12,-65.38226698
O=C1CCCCC2CC12,-25.43101262
O=C1CCCCC2NC12,-9.144282992
O=C1CCCCC2OC12,-51.13440679
O=C1CCCCN2CC12,-5.391776182
O=C1CCCOC2CC12,-50.30358421
O=C1CCOCC2CC12,-52.44088157
O=C1CCOCC2CN12,-45.67974616
O=C1CCOCC2NC12,-37.47694197
O=C1CCOCC2OC12,-79.35536908
O=C1CNCCC2NC12,10.69603293
O=C1CNCCC2OC12,-31.02112424
O=C1CNCCN2CC12,14.4792877
O=C1COCCC2CN12,-42.76684706
O=C1COCCC2OC12,-70.6574599
O=C1COCCN2CC12,-25.35283092
O=C1COCOC2CC12,-74.89879661
O=C1NCCCC2CC12,-27.16133576
O=C1NCCCC2CN12,-19.2411903
O=C1NCCCC2NC12,-11.76190457
O=C1NCCCC2OC12,-54.81879451
O=C1NCCCN2CC12,-8.258519028
O=C1NCCOC2CC12,-51.76721582
O=C1OCCCC2CC12,-62.41828262
O=C1OCCCC2CN12,-52.34326954
O=C1OCCCC2NC12,-48.46212328
O=C1OCCCC2OC12,-90.17175033
O=C1OCCCN2CC12,-42.07282155
O=C1OCCOC2CC12,-85.37569522
O=C1OCOCC2CC12,-93.17375578
O=C1OCOCC2CN12,-80.00323833
O=C1OCOCC2NC12,-76.02545561
O=C1OCOCC2OC12,-117.2437427
N=C1CC=CCCCO1,-13.89892247
N=C1CC=CCOCO1,-41.25643169
N=C1CN=COCCO1,-35.27089802
N=C1COCCN=CN1,2.478516577
N=C1NC=NCCCO1,-4.746627806
O=C1CC=CCCCN1,-32.34330921
O=C1CC=CCCCO1,-68.23090312
O=C1CC=CCOCO1,-95.12719285
O=C1CCCCC=CC1,-28.43678312
O=C1CCCCN=CO1,-66.14910605
O=C1CCCOC=NC1,-50.86360213
O=C1CCOCC=CN1,-56.89522345
O=C1CN=COCCN1,-52.73134986
O=C1CN=COCCO1,-88.80719662
O=C1CNCCN=CO1,-51.25042744
O=C1COCCC=CN1,-58.8141475
O=C1COCCN=CN1,-54.55551997
O=C1COCOC=NC1,-78.0855693
O=C1NC=CCCCO1,-69.02749212
O=C1NC=CCOCO1,-98.57249945
O=C1NC=NCCCO1,-61.34705529
O=C1NCCCN=CO1,-63.25593919
O=C1OCCCN=CO1,-100.7625076
N=C1NCCCCC1=O,-17.03361188
N=C1NCCCNC1=O,-24.80245894
N=C1NCCCOC1=O,-63.36512584
N=C1NCCOCC1=O,-42.72382835
N=C1OCCCCC1=O,-55.50842745
N=C1OCCCNC1=O,-57.85684745
N=C1OCCCOC1=O,-98.96281036
N=C1OCOCCC1=O,-84.97374108
O=C1CCCCCC1=O,-70.32113726
O=C1CCCCNC1=O,-76.99435273
O=C1CCCCOC1=O,-108.5916642
O=C1CCCNCC1=O,-53.22743042
O=C1CCCOCC1=O,-93.51763098
O=C1CCNCCC1=O,-56.59527391
O=C1CCOCCC1=O,-95.33929106
O=C1CCOCOC1=O,-137.3052214
O=C1CNCCNC1=O,-59.2072479
O=C1CNCCOC1=O,-89.7377932
O=C1COCCNC1=O,-96.9836454
O=C1NCCCNC1=O,-79.41932889
O=C1NCCCOC1=O,-109.472967
O=C1OCCCOC1=O,-152.0228293
N=C1OCCOCC=C1,-35.71552281
N=C1OCOCCC=C1,-44.88594664
O=C1CCCCCC=C1,-25.79183058
O=C1CCCCNC=C1,-15.88499004
O=C1CCCOCC=C1,-48.671432
O=C1CCOCCC=C1,-51.87361298
O=C1CNCCNC=C1,0.387934373
O=C1COCCNC=C1,-39.62616201
O=C1COCOCC=C1,-78.00183109
O=C1NCCCCC=C1,-32.9570135
O=C1NCCCNC=C1,-27.06623376
O=C1NCCOCC=C1,-56.14472209
O=C1OCCCCC=C1,-67.30783664
O=C1OCCCNC=C1,-55.89999338
O=C1OCCOCC=C1,-87.40129589
O=C1OCOCCC=C1,-97.29774821
N=C1CCCCCCO1,-43.43692235
N=C1CCCCOCO1,-71.53552029
N=C1CCCOCCO1,-69.34237458
N=C1CNCCOCO1,-54.15441409
N=C1COCCCCO1,-64.6341708
N=C1COCCOCO1,-92.54828095
N=C1COCOCCO1,-94.11454466
N=C1OCCCCCO1,-76.93398451
N=C1OCCCOCO1,-104.7997764
N=C1OCCOCCO1,-101.8624045
O=C1CCCCCCC1,-57.99235326
O=C1CCCCCCN1,-61.83048081
O=C1CCCCCCO1,-98.14791873
O=C1CCCCCOC1,-77.4972086
O=C1CCCCOCC1,-84.58681093
O=C1CCCCOCO1,-125.5763365
O=C1CCCOCCC1,-86.1304843
O=C1CCCOCCN1,-88.09361346
O=C1CCCOCCO1,-124.0000327
O=C1CCCOCOC1,-109.7624696
O=C1CCOCCCN1,-88.47011916
O=C1CCOCCCO1,-124.4725473
O=C1CCOCCNC1,-63.40676222
O=C1CCOCCOC1,-100.7802986
O=C1CCOCOCC1,-112.5435917
O=C1CNCCCCO1,-80.15499078
O=C1CNCCCOC1,-63.65462848
O=C1CNCCOCO1,-107.4861446
O=C1COCCCCN1,-82.30483832
O=C1COCCCCO1,-118.0399474
O=C1COCCCOC1,-104.5610434
O=C1COCCOCO1,-145.3585511
O=C1COCOCCN1,-112.3361655
O=C1COCOCCO1,-147.5629919
O=C1NCCCCCN1,-54.44120839
O=C1NCCCCCO1,-98.67593367
O=C1NCCCOCO1,-128.9312818
O=C1NCCOCCN1,-79.9883527
O=C1NCCOCCO1,-122.0644453
O=C1OCCCCCO1,-134.0608925
O=C1OCCCOCO1,-163.1302476
O=C1OCCOCCO1,-158.8763607
O=CC#CC#CC1CC1,96.4667184
O=CC#CC#CC1CN1,113.0678303
O=CC#CC#CC1CO1,73.87012376
O=CC#CC#CCC#C,139.6041042
O=CC#CC#CCC#N,113.694585
O=CC#CC(=O)C1CC1,17.55001843
O=CC#CC(=O)C1CN1,33.0937768
O=CC#CC(=O)C1CO1,-4.52323329
O=CC#CC(=O)N1CC1,29.08022604
O=CC#CC(=O)CC#C,60.66481384
O=CC#CC(=O)CC#N,34.67685596
O=CC#CC(C#C)C#C,158.5705788
O=CC#CC(C=O)C#C,67.45446663
O=CC#CC(C=O)C#N,43.22353535
O=CC#CC1(CC1)C#C,109.2685397
O=CC#CC1(CC1)C#N,83.16135502
O=CC#CC1(CN1)C#C,126.6113678
O=CC#CC1(CN1)C#N,100.7809148
O=CC#CC1(CO1)C#C,86.68386775
O=CC#CC1(CO1)C#N,62.70707782
O=CC#CC1(CC1)C=O,18.76173927
O=CC#CC12CC(C1)C2,82.83545684
O=CC#CC12CC(C1)O2,63.91230282
O=CC#CC12CN(C1)C2,109.1711236
O=CC#CC12CC1CC2,67.42382352
O=CC#CC12CC1CO2,47.14336645
O=CC#CC12CCC1N2,82.87282796
O=CC#CC12CCC1O2,42.26134254
O=CC#CC12CN1CC2,86.17980303
O=CC#CC1=CCCC1,37.45271478
O=CC#CC1=CCOC1,14.63711933
O=CC#CC1=NCCO1,15.0541337
O=CC#CC1C2CC1C2,85.36745767
O=CC#CC1C2CC1O2,65.51307955
O=CC#CC1C2CN1C2,112.0319394
O=CC#CC1C2CCC12,70.9366217
O=CC#CC1C2CCN12,88.60638226
O=CC#CC1C2COC12,49.46954416
N=C1CC(O1)C#CC=O,24.83261423
O=CC#CC1CC(=O)C1,12.97170911
O=CC#CC1CC(=O)N1,9.894750587
O=CC#CC1CC1C#C,107.505238
O=CC#CC1CC1C#N,81.04413797
O=CC#CC1NC1C#C,126.0246464
O=CC#CC1OC1C#C,84.86095266
O=CC#CC1OC1C#N,60.8301969
O=CC#CC1CC1C=O,19.69672843
O=CC#CC1CN1C=O,29.86775046
O=CC#CC1NC1C=O,37.57984222
O=CC#CC1OC1C=O,-2.555363498
O=CC#CC1CC2CC12,72.62211222
O=CC#CC1CC2CN12,89.86265628
O=CC#CC1CC2NC12,89.05065899
O=CC#CC1CC2OC12,45.8519519
O=CC#CC1CN2CC12,89.91411206
O=CC#CC1OC2CC12,51.58801624
O=CC#CC1CC=CC1,44.81465624
O=CC#CC1CN=CO1,16.62102492
N=C1OCC1C#CC=O,26.31918424
O=CC#CC1CCC1=O,13.14678427
O=CC#CC1CNC1=O,9.569700666
O=CC#CC1COC1=O,-30.13252349
O=CC#CC1OCC1=O,-7.874761529
O=CC#CC1CCC=C1,45.36435456
O=CC#CC1OCC=C1,22.27641998
O=CC#CC1CCCC1,16.32898979
O=CC#CC1CCCO1,-8.702969217
O=CC#CC1CCOC1,-8.662808609
O=CC#CC1COCO1,-35.5829437
O=CC#CCC#CC#C,140.0502634
O=CC#CCC#CC=O,61.41029513
O=CC#CCC(=O)C#C,59.1625561
O=CC#CCC(=O)C#N,37.6581536
O=CC#CCC(=O)C=O,-26.20682406
O=CC#CCC1CCC1,33.93816138
O=CC#CCC1CCO1,6.534216462
O=CC#CCC1COC1,9.576382518
O=CC#CCN1CCC1,53.12084735
O=CC#CCCC1CC1,35.69267794
O=CC#CCCC1CO1,7.864536602
O=CC#CCCN1CC1,54.30244774
O=CC#CCOC1CC1,15.25848104
O=CC#CCCCC#C,72.82981786
O=CC#CCCCC#N,45.09173599
O=CC#CCOCC#N,30.19091785
O=CC(=O)C#CC1CC1,19.09745685
O=CC(=O)C#CC1CN1,35.81340297
O=CC(=O)C#CC1CO1,-2.92873165
O=CC(=O)C#CCC#N,37.10469022
N=C(N1CC1)C(=O)C=O,-1.957173481
O=CC(=O)C(=O)C1CC1,-63.24167993
O=CC(=O)C(=O)C1CO1,-83.5610426
O=CC(=O)C(=O)N1CC1,-52.46699376
O=CC(=O)C(=O)CC#C,-20.26556412
O=CC(=O)C(C#C)C#C,69.91053882
O=CC(=O)C(C#C)C#N,44.69379011
O=CC(=O)C1(CC1)C#C,23.43229248
O=CC(=O)C1(CC1)C#N,-3.540227808
O=CC(=O)C1(CN1)C#C,39.59477522
O=CC(=O)C1(CN1)C#N,13.98897062
O=CC(=O)C1(CO1)C#C,3.075906755
O=CC(=O)C1(CO1)C#N,-21.03768025
O=CC(=O)C1(CC1)C=O,-65.39403752
O=CC(=O)C1(CN1)C=O,-47.71862937
O=CC(=O)C1(CO1)C=O,-86.2298405
O=CC(=O)C12CC(C1)C2,4.876963873
O=CC(=O)C12CC(C1)N2,19.97393548
O=CC(=O)C12CC(C1)O2,-17.53890803
O=CC(=O)C12CN(C1)C2,26.80563141
O=CC(=O)C12CC1CC2,-16.88820314
O=CC(=O)C12CC1CO2,-36.03475054
O=CC(=O)C12CC1OC2,-39.1101746
O=CC(=O)C12CCC1N2,-1.854609983
O=CC(=O)C12CCC1O2,-40.46685014
O=CC(=O)C12CN1CC2,2.633337961
O=CC(=O)C1=CCCC1,-44.44528283
O=CC(=O)C1=CCOC1,-68.01200715
O=CC(=O)C1=CNCC1,-39.87917565
O=CC(=O)C1=NCCN1,-29.57888665
O=CC(=O)C1=NCCO1,-66.61984302
N=C(C=O)N1C2CC1C2,61.77768896
O=CC(=O)C1C2CC1O2,-16.90888849
O=CC(=O)C1C2CN1C2,30.08060349
O=CC(=O)N1C2CC1C2,9.414833127
O=CC(=O)C1C2CCC12,-13.60507343
O=CC(=O)C1C2CCN12,4.98147851
O=CC(=O)C1C2COC12,-36.03098549
O=CC(=O)N1C2CCC12,-5.351092917
N=C(C=O)N1CC(=O)C1,-18.02204419
N=C1CC(O1)C(=O)C=O,-59.38403098
O=CC(=O)C1CC(=O)C1,-72.89842363
O=CC(=O)C1CC(=O)N1,-75.75449881
O=CC(=O)C1CC(=O)O1,-115.6600361
O=CC(=O)N1CC(=O)C1,-71.65748929
O=CC(=O)C1CC1C#C,21.06407163
O=CC(=O)C1CC1C#N,-5.373810567
O=CC(=O)C1NC1C#C,43.89070526
O=CC(=O)C1NC1C#N,15.71462175
O=CC(=O)C1OC1C#C,0.451662026
O=CC(=O)C1OC1C#N,-23.46865205
O=CC(=O)N1CC1C#C,32.68966068
O=CC(=O)N1CC1C#N,7.791686803
N=C(C=O)N1CC2CC12,41.57564812
O=CC(=O)C1CC2CC12,-11.24814775
O=CC(=O)C1CC2CN12,6.19821943
O=CC(=O)C1CC2NC12,4.928767712
O=CC(=O)C1CC2OC12,-38.15510514
O=CC(=O)C1OC2CC12,-33.35716751
O=CC(=O)N1CC2CC12,-11.77365265
N=C(C=O)N1CC=CC1,11.30145229
O=CC(=O)C1CC=CC1,-40.54844883
O=CC(=O)C1CN=CO1,-68.67368162
O=CC(=O)N1CC=CC1,-43.56014637
N=C(C=O)N1CCC1=N,27.44008967
N=C(C=O)N1CCC1=O,-32.46919541
N=C1CCN1C(=O)C=O,-32.72270925
N=C1OCC1C(=O)C=O,-60.03413082
O=CC(=O)C1CNC1=O,-76.54892584
O=CC(=O)N1CCC1=O,-85.0008513
N=C(C=O)N1CCC=C1,8.144451994
O=CC(=O)C1COC=N1,-69.29491602
O=CC(=O)C1OCC=C1,-63.89742736
O=CC(=O)N1CCC=C1,-46.4548477
N=C(C=O)N1CCCC1,-17.73202995
O=CC(=O)C1CCCC1,-68.97826693
O=CC(=O)C1CCCO1,-94.00332334
O=CC(=O)C1CCOC1,-93.91233446
O=CC(=O)C1COCO1,-120.6122137
O=CC(=O)C1OCCO1,-119.9784291
O=CC(=O)N1CCCC1,-72.71222791
O=CC(=O)CC#CC#C,52.5900216
O=CC(=O)CC#CC#N,29.92786407
N=C(NC(=O)C#C)C=O,15.21135913
N=C(NC(=O)C=O)C#C,18.55410224
N=C(OC(=O)C=O)C#C,-20.0499803
N=C(OC(=O)C=O)C#N,-40.87541752
O=CC(=O)NC(=O)C#C,-40.28151409
N=C(NC(=N)C=O)C=O,-22.85916687
N=C(NC1CCC1)C=O,-3.006892023
O=CC(=O)CC1CCC1,-51.56299578
O=CC(=O)CC1CCO1,-78.59671009
O=CC(=O)CC1COC1,-76.46192277
O=CC(=O)CN1CCC1,-31.10207296
O=CC(=O)NC1CCC1,-60.54168115
O=CC(=O)NC1COC1,-84.08518763
O=CC(=O)OC1CCC1,-95.18429621
O=CC(=O)OC1COC1,-117.921453
N=C(NCC1CC1)C=O,0.02774392
N=C(NCC1CN1)C=O,15.17868135
N=C(NCC1CO1)C=O,-27.76713942
O=CC(=O)CCC1CC1,-49.85679745
O=CC(=O)CCC1CO1,-78.02693147
O=CC(=O)CCN1CC1,-31.10646553
O=CC(=O)NCC1CC1,-57.06088596
O=CC(=O)NCC1CN1,-41.57674098
O=CC(=O)NCC1CO1,-84.58907776
O=CC(=O)OCC1CC1,-91.38911876
O=CC(=O)OCC1CN1,-76.72889376
O=CC(=O)OCC1CO1,-117.2575479
N=C(NCCC#C)C=O,37.09962285
N=C(NCCC#N)C=O,8.909734135
O=CC(=O)CCCC#C,-12.92422562
O=CC(=O)CCCC#N,-41.0388132
O=CC(=O)CNCC#C,6.422867831
O=CC(=O)CNCC#N,-20.9023128
O=CC(=O)COCC#C,-29.459706
O=CC(=O)COCC#N,-49.78501816
O=CC(=O)NCCC#C,-19.66646714
O=CC(=O)NCCC#N,-47.32234527
O=CC(=O)OCCC#C,-53.85351031
O=CC(C#C)(C#C)C#C,163.7023515
O=CC(C#C)(C#N)C#N,116.1196297
O=CC(C#N)(C#N)C#N,96.02900613
O=CC(C#C)C#CC#C,145.7662475
O=CC(C#C)C#CC#N,123.834511
O=CC(C#N)C#CC#C,120.79862
O=CC(C#N)C#CC#N,100.3434134
O=CC(C#C)C(=O)C#C,65.65853445
O=CC(C#N)C1CCO1,-15.39438246
O=CC(C#N)C1COC1,-11.51511874
O=CC(C#N)N1CCC1,30.42543181
O=CC(C1CC1)C1CC1,4.289719833
O=CC(C1CC1)C1CO1,-24.05737186
O=CC(C1CC1)N1CC1,22.1445957
O=CC(C1CN1)C1CO1,-8.219311534
O=CC(C1CO1)C1CO1,-49.82477201
O=CC(C1CO1)N1CC1,-3.71818589
O=CN(C1CC1)C1CC1,3.597297405
O=CC(C=O)(C#C)C#C,72.92634947
O=CC(C=O)(C#C)C#N,48.60003675
O=CC(C=O)(C#N)C#N,26.24849642
O=CC(C=O)(C=O)C#C,-16.03740511
O=CC(C=O)(C=O)C#N,-39.24047583
O=CC(C=O)(C=O)C=O,-102.4992793
N=C(C#C)N(C=O)C=O,14.82293075
N=C(C#N)N(C=O)C=O,-6.610563182
N=CN(C=N)C(=N)C#N,86.6166644
N=CN(C=N)C(=O)C#C,59.87592842
N=CN(C=N)C(=O)C#N,36.82910756
N=CN(C=O)C(=N)C#C,58.48536736
N=CN(C=O)C(=N)C#N,35.35257771
N=CN(C=O)C(=O)C#N,-13.89845851
O=CN(C=O)C(=O)C#C,-42.9377618
O=CN(C=O)C(=O)C#N,-63.50905768
N=C(C=O)N(C=O)C=O,-72.49047385
N=CN(C=N)C(=O)C=O,-21.25211504
N=CN(C=O)C(=N)C=O,-29.5590858
N=CN(C=O)C(=O)C=O,-72.78979588
O=CN(C=O)C(=O)C=O,-123.9221056
N=CN(C=O)C1CCC1,-11.80018265
N=CN(C=O)C1COC1,-34.4438405
O=CC(C=O)C1CCC1,-46.2536379
O=CC(C=O)C1CCO1,-73.67389806
O=CC(C=O)C1COC1,-70.05065821
O=CC(C=O)N1CCC1,-27.26108731
O=CN(C=O)C1CCC1,-64.98256589
O=CN(C=O)C1COC1,-88.39994295
O=CC(CC#C)C1CC1,40.91418449
O=CC(CC#C)C1CN1,56.40460456
O=CC(CC#C)N1CC1,58.69626925
O=CC(CC#N)C1CC1,13.47040457
O=CC(CC#N)C1CN1,29.38502106
O=CC(CC#N)C1CO1,-14.47319852
O=CC(CC#N)N1CC1,30.11042204
O=CN(CC#C)C1CC1,42.49899404
O=CN(CC#N)C1CC1,16.09938993
N=CN(CC#N)CC#N,79.93898776
O=CC(CC#N)CC#N,26.46446454
O=CN(CC#C)CC#C,77.61931843
O=CN(CC#C)CC#N,50.86454394
O=CN(CC#N)CC#N,25.74443169
O=CC(CC1CC1)C#N,13.36310045
O=CC(CC1CO1)C#C,13.87858765
O=CC(CC1CO1)C#N,-12.82222102
O=CC(CN1CC1)C#C,60.55746243
O=CC(CN1CC1)C#N,33.3439785
O=CC(NC1CC1)C#C,58.80231836
O=CC(NC1CC1)C#N,31.27633469
O=CC(OC1CC1)C#C,19.45400956
O=CC(OC1CC1)C#N,-5.578251356
N=CN(CC1CC1)C=O,-10.12033971
N=CN(CC1CN1)C=O,5.988177211
O=CC(CC1CC1)C=O,-45.71146969
O=CC(CC1CO1)C=O,-74.49342547
O=CC(CN1CC1)C=O,-28.0398266
O=CC(NC1CC1)C=O,-31.87390965
O=CC(OC1CC1)C=O,-67.31597181
O=CN(CC1CC1)C=O,-55.96650939
O=CN(CC1CN1)C=O,-39.77139615
O=CN(CC1CO1)C=O,-82.99583114
O=CC(CCC#N)C#C,50.38917119
O=CC(CCC#N)C#N,23.83896479
O=CC(NCC#C)C#C,97.39151526
O=CC(NCC#C)C#N,71.5962028
O=CC(NCC#N)C#C,70.0638246
O=CC(NCC#N)C#N,47.15066327
O=CC(OCC#C)C#C,61.06968478
O=CC(OCC#C)C#N,34.72341897
O=CC(OCC#N)C#N,9.951574502
N=CN(CCC#C)C=O,27.07076602
N=CN(CCC#N)C=O,-0.532401312
O=CC(CCC#C)C=O,-6.656660737
O=CC(CCC#N)C=O,-37.08675837
O=CC(NCC#C)C=O,8.192444621
O=CC(NCC#N)C=O,-18.6702615
O=CC(OCC#C)C=O,-29.01542928
O=CC(OCC#N)C=O,-56.62989178
O=CN(CCC#C)C=O,-18.82121184
O=CN(CCC#N)C=O,-45.2766643
O=CC1(C#C)C2CC1C2,91.44237714
O=CC1(C#C)C2CC1O2,72.06741628
O=CC1(C#C)C2CN1C2,118.9113261
O=CC1(C#N)C2CC1C2,64.56712083
O=CC1(C#N)C2CC1N2,83.90040907
O=CC1(C#N)C2CC1O2,45.86610516
O=CC1(C#C)C2CCC12,75.00853085
O=CC1(C#C)C2CCN12,94.18933429
O=CC1(C#C)C2COC12,52.45460685
O=CC1(C#N)C2CCC12,47.96008191
O=CC1(C#N)C2CCN12,68.18945372
O=CC1(C#N)C2CNC12,68.60800256
O=CC1(C#N)C2COC12,27.6181289
O=CC1(C=O)C2CC1C2,7.555801928
O=CC1(C=O)C2CC1O2,-14.75653091
O=CC1(C=O)C2CN1C2,35.46024243
O=CC1(C=O)C2CCC12,-13.79520881
O=CC1(C=O)C2CCN12,4.633210737
O=CC1(C=O)C2COC12,-36.67355521
O=CC1(CC#C)CCC1,36.82094002
O=CC1(CC#C)CCO1,9.464058318
O=CC1(CC#C)COC1,12.94108846
O=CC1(CC#N)CCC1,9.434890976
O=CC1(CC#N)CCN1,21.81411894
O=CC1(CC#N)COC1,-13.65555364
N=C1CC(N1)(C=O)C#N,47.04022159
N=C1CC(O1)(C=O)C#C,28.16280715
N=C1CC(O1)(C=O)C#N,4.859334909
O=CC1(CC(=O)C1)C#C,15.84507512
O=CC1(CC(=O)C1)C#N,-9.931412066
O=CC1(CC(=O)O1)C#C,-28.06111463
O=CC1(CC(=O)O1)C#N,-50.77284542
N=C1CC(O1)(C=O)C=O,-57.89997101
O=CC1(CC(=O)C1)C=O,-70.44109643
O=CC1(CC(=O)O1)C=O,-114.1163627
O=CC1(CC1)C#CC#C,96.64304857
O=CC1(CC1)C#CC#N,73.68972663
O=CC1(CN1)C#CC#C,113.2855761
O=CC1(CN1)C#CC#N,91.01372946
O=CC1(CO1)C#CC#C,75.79720544
O=CC1(CO1)C#CC#N,55.41604494
O=CC1(CC1)C(=O)C#C,17.07562124
O=CC1(CN1)C(=O)C#C,33.24061402
O=CC1(CN1)C(=O)C#N,10.97253246
O=CC1(CO1)C(=O)C#C,-2.997130186
O=CC1(CO1)C(=O)C#N,-22.59202128
O=CC1(CC1)C1CCC1,-2.330505392
O=CC1(CC1)C1CCO1,-31.72051788
O=CC1(CC1)C1COC1,-27.47290607
O=CC1(CC1)N1CCC1,14.32331729
O=CC1(CN1)C1CCC1,9.639586381
O=CC1(CN1)C1CCO1,-17.59304844
O=CC1(CN1)C1COC1,-14.2082622
O=CC1(CO1)C1CCC1,-31.05786785
O=CC1(CO1)C1CCO1,-56.54790879
O=CC1(CC1C#C)C#C,109.0639716
O=CC1(CC1C#N)C#C,83.0076152
O=CC1(CC1C#N)C#N,58.35499753
O=CC1(NC1C#C)C#C,126.4871209
O=CC1(NC1C#C)C#N,101.6368378
O=CC1(NC1C#N)C#C,101.5602816
O=CC1(NC1C#N)C#N,78.25492685
O=CC1(OC1C#C)C#C,88.31288241
O=CC1(OC1C#C)C#N,64.4295914
O=CC1(OC1C#N)C#C,63.02397012
O=CC1(OC1C#N)C#N,40.92531611
O=CC1(CC1C#C)C=O,21.04461883
O=CC1(CC1C#N)C=O,-4.220448106
O=CC1(NC1C#C)C=O,35.35469353
O=CC1(NC1C#N)C=O,11.11936968
O=CC1(OC1C#C)C=O,0.607284382
O=CC1(OC1C#N)C=O,-22.20422041
O=CC1(CC2CC12)C#C,75.91779211
O=CC1(CC2CC12)C#N,49.02433802
O=CC1(CC2CN12)C#C,94.08516771
O=CC1(CC2CN12)C#N,68.44736013
O=CC1(CC2NC12)C#C,92.66197616
O=CC1(CC2NC12)C#N,66.34771334
O=CC1(CC2OC12)C#C,49.33274709
O=CC1(CN2CC12)C#C,93.60512294
O=CC1(CN2CC12)C#N,67.64728551
O=CC1(NC2CC12)C#N,70.9360628
O=CC1(OC2CC12)C#C,55.57081903
O=CC1(OC2CC12)C#N,30.48396479
O=CC1(CC2CC12)C=O,-10.89360488
O=CC1(CC2CN12)C=O,6.865889538
O=CC1(CC2NC12)C=O,4.982106019
O=CC1(CC2OC12)C=O,-37.08645647
O=CC1(CN2CC12)C=O,7.00143159
O=CC1(NC2CC12)C=O,6.606100605
O=CC1(OC2CC12)C=O,-32.8545324
O=CC1(CC1)OC1CC1,-25.23959976
O=CC1(CC2CC2)CC1,-0.715295939
O=CC1(CC2CC2)CN1,11.75805845
O=CC1(CC2CC2)CO1,-28.66517412
O=CC1(CC2CO2)CC1,-29.69930978
O=CC1(CC2CO2)CO1,-56.43056451
O=CC1(CN2CC2)CC1,16.90865643
O=CC1(CN2CC2)CN1,29.66313508
O=CC1(CC=CC1)C#C,48.38957786
O=CC1(CC=CC1)C#N,21.37501443
O=CC1(CN=CN1)C#C,59.12445149
O=CC1(CN=CN1)C#N,33.62218596
O=CC1(CN=CO1)C#N,-3.891912578
O=CC1(CC=CC1)C=O,-38.55485115
O=CC1(CN=CN1)C=O,-29.43895203
O=CC1(CN=CO1)C=O,-67.46949089
O=CC1(CC1)NCC#C,52.80207252
O=CC1(CC1)OCC#C,14.22246286
O=CC1(CC1)OCC#N,-13.74654252
O=CC1(CCC#C)CC1,35.33248749
O=CC1(CCC#C)CN1,48.43774395
O=CC1(CCC#C)CO1,8.077262323
O=CC1(CCC#N)CC1,5.153393657
O=CC1(CCC#N)CN1,20.20894964
O=CC1(CCC#N)CO1,-20.25130599
O=CC1(CCC1)C1CC1,1.6585725
O=CC1(CCC1)C1CO1,-28.2604305
O=CC1(CCC1)N1CC1,19.60443724
O=CC1(CCO1)C1CC1,-27.86572702
O=CC1(CCO1)C1CN1,-13.04297706
O=CC1(CCO1)C1CO1,-55.08518415
O=CC1(COC1)C1CC1,-22.74775954
O=CC1(COC1)C1CN1,-8.322223092
O=CC1(COC1)C1CO1,-51.20592042
N=C1NCC1(C=O)C#N,45.48211551
N=C1OCC1(C=O)C#C,29.44041649
N=C1OCC1(C=O)C#N,4.768973541
O=CC1(CCC1=O)C#C,15.32549725
O=CC1(CCC1=O)C#N,-10.36376611
O=CC1(CNC1=O)C#C,12.50017003
O=CC1(COC1=O)C#C,-26.82743096
O=CC1(COC1=O)C#N,-50.74335247
O=CC1(NCC1=O)C#C,34.76357958
O=CC1(NCC1=O)C#N,9.804737279
O=CC1(OCC1=O)C#C,-4.091506754
O=CC1(OCC1=O)C#N,-27.82670553
N=C1OCC1(C=O)C=O,-57.06977594
O=CC1(CCC1=O)C=O,-72.19373046
O=CC1(CNC1=O)C=O,-74.37711546
O=CC1(COC1=O)C=O,-113.3784115
O=CC1(NCC1=O)C=O,-57.7474862
O=CC1(OCC1=O)C=O,-93.66394555
O=CC1(CCC=C1)C#C,49.89999322
O=CC1(CCC=C1)C#N,23.04042465
O=CC1(CNC=N1)C#C,59.74129332
O=CC1(CNC=N1)C#N,33.4270305
O=CC1(COC=N1)C#C,19.39336189
O=CC1(COC=N1)C#N,-5.843467123
O=CC1(OCC=C1)C#N,-0.634231314
O=CC1(CCC=C1)C=O,-38.86358582
O=CC1(COC=N1)C=O,-68.87260213
O=CC1(NCC=C1)C=O,-26.1436202
O=CC1(OCC=C1)C=O,-63.5165291
O=CC1(CCCC1)C#C,19.58011651
O=CC1(CCCC1)C#N,-7.846093145
O=CC1(CCCN1)C#N,7.289156546
O=CC1(CCCO1)C#C,-5.621897572
O=CC1(CCCO1)C#N,-32.02526674
O=CC1(CCOC1)C#C,-4.437159636
